Date,RADL3.SA,BBAS3.SA,PETR4.SA,USIM5.SA,LAME4.SA,PETR3.SA,OIBR4.SA,UGPA3.SA,BBDC3.SA,ENBR3.SA,ITSA4.SA,CCRO3.SA,CMIG4.SA,SBSP3.SA,LREN3.SA,BRKM5.SA
2011-06-13,2.140000104904175,27.360000610351562,23.329999923706055,13.789999961853027,8.065895080566406,25.729999542236328,153.89999389648438,10.0,10.019232749938965,12.361162185668945,6.30133581161499,11.600000381469727,13.561259269714355,15.533332824707031,9.752065658569336,23.049999237060547
2011-06-14,2.177999973297119,27.639999389648438,23.600000381469727,13.899999618530273,8.10747241973877,26.149999618530273,152.6999969482422,10.0,10.101134300231934,12.390742301940918,6.389698028564453,11.75,13.660805702209473,15.633333206176758,9.752065658569336,23.200000762939453
2011-06-15,2.1700000762939453,27.600000381469727,23.299999237060547,13.600000381469727,7.899588108062744,25.809999465942383,149.1999969482422,10.0,10.1752347946167,12.354589462280273,6.428357124328613,11.5,13.620063781738281,15.0,9.669421195983887,22.729999542236328
2011-06-16,2.0999999046325684,27.049999237060547,23.290000915527344,13.300000190734863,7.676113128662109,25.8700008392334,143.8000030517578,10.0,10.054333686828613,12.489341735839844,6.378653049468994,11.422499656677246,13.665332794189453,15.5,9.456197738647461,22.5
2011-06-17,2.0999999046325684,27.049999237060547,23.239999771118164,13.220000267028809,7.7176899909973145,25.670000076293945,146.0,10.0,10.101134300231934,12.58465576171875,6.345517158508301,11.8125,13.57483959197998,15.266666412353516,9.322314262390137,21.649999618530273
2011-06-20,2.131999969482422,27.25,23.100000381469727,13.069999694824219,7.790449142456055,25.5,149.0,10.0,9.988033294677734,12.509061813354492,6.389698028564453,11.737500190734863,13.97302532196045,15.176666259765625,9.545454025268555,21.299999237060547
2011-06-21,2.0899999141693115,27.049999237060547,23.239999771118164,13.3100004196167,7.821631908416748,25.75,149.5,10.0,10.042633056640625,12.637243270874023,6.345517158508301,11.692500114440918,14.095206260681152,15.683333396911621,9.770247459411621,21.649999618530273
2011-06-22,2.0899999141693115,27.260000228881836,23.260000228881836,13.15999984741211,7.780055046081543,25.709999084472656,146.0,10.0,10.0621337890625,12.489341735839844,6.367608070373535,11.600000381469727,13.959444999694824,15.5,9.586775779724121,22.469999313354492
2011-06-24,2.059999942779541,26.950000762939453,22.8700008392334,12.930000305175781,7.7176899909973145,25.200000762939453,149.1999969482422,10.0,10.093334197998047,12.522209167480469,6.351039886474609,11.712499618530273,14.185699462890625,15.699999809265137,9.504132270812988,21.950000762939453
2011-06-27,2.0280001163482666,26.829999923706055,23.079999923706055,12.979999542236328,7.826828956604004,25.43000030517578,148.10000610351562,10.0,10.136235237121582,12.73584270477295,6.367608070373535,11.792499542236328,14.104260444641113,15.766666412353516,9.68595027923584,22.530000686645508
