Date,SLAB,FNLC,CVCO,BBI,FARM,NVCN,FARO,BBQ,OPTT,EXAS,SCOR,ATEC
2008-02-14,32.33000183105469,14.600000381469727,32.45000076293945,249.89999389648438,23.290000915527344,140.0,29.260000228881836,10.720000267028809,2694.0,1.8799999952316284,22.549999237060547,73.31999969482422
2008-02-15,31.959999084472656,14.649999618530273,31.260000228881836,247.8000030517578,22.760000228881836,140.0,29.649999618530273,10.569999694824219,2672.0,1.850000023841858,22.610000610351562,74.5199966430664
2008-02-19,31.190000534057617,14.670000076293945,30.799999237060547,254.10000610351562,22.65999984741211,140.0,31.610000610351562,10.5600004196167,2678.0,1.850000023841858,22.079999923706055,77.27999877929688
2008-02-20,31.790000915527344,14.569999694824219,32.529998779296875,252.0,22.700000762939453,140.0,30.770000457763672,10.420000076293945,2748.0,1.850000023841858,21.920000076293945,73.08000183105469
2008-02-21,31.510000228881836,14.5,30.969999313354492,238.0,22.479999542236328,140.0,32.540000915527344,10.569999694824219,2646.0,1.8300000429153442,20.43000030517578,72.23999786376953
2008-02-22,30.719999313354492,14.899999618530273,31.350000381469727,239.39999389648438,22.219999313354492,140.0,33.970001220703125,9.970000267028809,2586.0,1.850000023841858,19.3799991607666,72.12000274658203
2008-02-25,31.600000381469727,14.800000190734863,33.290000915527344,249.1999969482422,22.540000915527344,140.0,34.13999938964844,10.1899995803833,2650.0,1.7799999713897705,20.31999969482422,70.80000305175781
2008-02-26,32.29999923706055,14.680000305175781,35.970001220703125,266.70001220703125,22.690000534057617,140.0,33.849998474121094,10.069999694824219,2672.0,1.9500000476837158,20.739999771118164,71.4000015258789
2008-02-27,32.869998931884766,14.680000305175781,34.130001068115234,274.3999938964844,22.530000686645508,140.0,34.209999084472656,10.979999542236328,2578.0,1.8700000047683716,20.399999618530273,70.44000244140625
2008-02-28,31.68000030517578,14.710000038146973,35.27000045776367,265.29998779296875,22.6200008392334,140.0,33.4900016784668,10.069999694824219,2604.0,2.25,20.489999771118164,69.72000122070312
2008-02-29,30.950000762939453,14.5,32.939998626708984,266.70001220703125,22.329999923706055,140.0,32.75,10.149999618530273,2496.0,1.9600000381469727,20.6200008392334,69.36000061035156
2008-03-03,30.649999618530273,14.789999961853027,32.439998626708984,259.0,22.110000610351562,140.0,32.310001373291016,10.1899995803833,2546.0,2.1700000762939453,20.030000686645508,68.4000015258789
2008-03-04,30.200000762939453,14.8100004196167,33.66999816894531,244.3000030517578,22.260000228881836,140.0,31.760000228881836,10.020000457763672,2526.0,2.2300000190734863,20.049999237060547,66.4800033569336
2008-03-05,30.3700008392334,14.8100004196167,32.869998931884766,247.8000030517578,22.010000228881836,140.0,32.369998931884766,10.100000381469727,2464.0,2.0899999141693115,19.450000762939453,67.55999755859375
2008-03-06,29.600000381469727,14.6899995803833,30.559999465942383,243.60000610351562,20.84000015258789,140.0,32.22999954223633,9.829999923706055,2510.0,3.0299999713897705,19.469999313354492,65.87999725341797
2008-03-07,29.049999237060547,14.600000381469727,30.6299991607666,240.8000030517578,20.139999389648438,140.0,31.309999465942383,10.369999885559082,2500.0,3.2899999618530273,19.549999237060547,64.31999969482422
2008-03-10,28.6299991607666,14.640000343322754,29.559999465942383,227.5,20.299999237060547,140.0,29.600000381469727,9.399999618530273,2342.0,2.809999942779541,18.200000762939453,63.599998474121094
2008-03-11,29.0,14.699999809265137,33.040000915527344,228.89999389648438,22.0,150.0,30.610000610351562,9.609999656677246,2396.0,2.680000066757202,19.979999542236328,61.20000076293945
2008-03-12,28.84000015258789,14.600000381469727,31.600000381469727,235.89999389648438,21.56999969482422,150.0,31.059999465942383,9.420000076293945,2492.0,2.7200000286102295,20.15999984741211,60.599998474121094
2008-03-13,29.190000534057617,14.649999618530273,34.9900016784668,235.1999969482422,21.31999969482422,150.0,31.5,9.699999809265137,2484.0,2.7100000381469727,20.079999923706055,60.2400016784668
2008-03-14,29.959999084472656,14.600000381469727,34.54999923706055,254.8000030517578,20.850000381469727,150.0,29.459999084472656,9.180000305175781,2520.0,2.6600000858306885,19.68000030517578,60.119998931884766
2008-03-17,30.34000015258789,14.829999923706055,35.599998474121094,248.5,20.68000030517578,150.0,29.079999923706055,8.869999885559082,2434.0,2.619999885559082,19.6200008392334,60.47999954223633
2008-03-18,32.029998779296875,14.720000267028809,37.52000045776367,231.0,21.81999969482422,150.0,30.760000228881836,9.109999656677246,2286.0,2.7799999713897705,20.760000228881836,58.79999923706055
2008-03-19,30.950000762939453,14.720000267028809,35.5,252.6999969482422,21.799999237060547,150.0,28.979999542236328,8.850000381469727,2390.0,2.7100000381469727,21.510000228881836,56.880001068115234
2008-03-20,31.670000076293945,15.0600004196167,32.95000076293945,252.6999969482422,22.079999923706055,150.0,29.56999969482422,9.180000305175781,2410.0,2.9200000762939453,19.479999542236328,55.20000076293945
2008-03-24,31.729999542236328,14.8100004196167,34.34000015258789,241.5,22.25,150.0,31.940000534057617,9.670000076293945,2514.0,2.759999990463257,19.049999237060547,54.84000015258789
