Date,BAS.DE,ALV.DE,BAYN.DE,HEI.DE,DBK.DE,CON.DE,MRK.DE,FRE.DE,ADS.DE,DTE.DE,SIE.DE,FME.DE,PUM.DE,RWE.DE,BMW.DE,VOW3.DE
2002-08-02,19.575000762939453,133.49000549316406,23.31321144104004,38.36759948730469,44.91179275512695,16.4974365234375,9.934993743896484,3.671109914779663,19.094999313354492,10.800000190734863,43.65479278564453,9.963333129882812,5.449999809265137,34.186161041259766,38.310001373291016,31.580045700073242
2002-08-05,18.700000762939453,122.5,21.50247573852539,36.97734069824219,42.72911834716797,15.96557331085205,9.861145973205566,3.477776050567627,17.549999237060547,10.25,40.36009216308594,9.133333206176758,5.499000072479248,32.850608825683594,37.0,30.069133758544922
2002-08-06,19.934999465942383,134.10000610351562,22.516094207763672,35.6593017578125,45.789520263671875,16.19765853881836,10.545469284057617,3.4222230911254883,18.350000381469727,11.25,43.49974822998047,9.539999961853027,5.702000141143799,34.83400344848633,39.25,31.669506072998047
2002-08-07,19.575000762939453,125.5999984741211,20.951383590698242,37.600250244140625,44.197181701660156,16.139638900756836,10.535622596740723,3.5666658878326416,19.049999237060547,10.5,42.92802047729492,9.916666030883789,5.51800012588501,33.86722183227539,39.650001525878906,31.778850555419922
2002-08-08,20.979999542236328,133.10000610351562,23.175437927246094,37.4648323059082,46.93911361694336,16.420074462890625,10.67347240447998,3.8333330154418945,19.375,11.369999885559082,47.0463981628418,10.963330268859863,5.693999767303467,35.33234405517578,38.65999984741211,32.584007263183594
2002-08-09,21.475000381469727,134.89999389648438,25.06490135192871,36.89609146118164,48.003265380859375,16.439414978027344,10.831013679504395,3.866666078567505,19.149999618530273,11.550000190734863,47.33710479736328,11.333330154418945,5.940000057220459,36.32902526855469,38.459999084472656,33.05119705200195
2002-08-12,20.829999923706055,128.10000610351562,23.96271324157715,35.63221740722656,46.60511016845703,16.071945190429688,10.831013679504395,3.7788898944854736,19.125,11.15999984741211,45.205238342285156,10.666669845581055,5.869999885559082,35.441978454589844,38.400001525878906,32.70328903198242
2002-08-13,20.899999618530273,129.5,23.933191299438477,35.11764144897461,47.3041877746582,16.294361114501953,10.732549667358398,3.799999952316284,19.344999313354492,10.850000381469727,46.494049072265625,11.216670036315918,5.885000228881836,36.12968826293945,39.29999923706055,33.29970169067383
2002-08-14,20.25,125.87999725341797,22.929414749145508,36.11068344116211,46.21673583984375,16.391063690185547,10.707934379577637,3.7788898944854736,19.200000762939453,10.420000076293945,45.35059356689453,10.5,5.885000228881836,36.12968826293945,39.0,32.73310852050781
2002-08-15,20.700000762939453,126.5,23.628122329711914,36.246097564697266,46.80706787109375,16.439414978027344,10.826090812683105,3.822222948074341,19.204999923706055,10.649999618530273,46.600643157958984,11.133330345153809,6.110000133514404,37.51507568359375,40.20000076293945,33.19035720825195
2002-08-16,20.565000534057617,124.5199966430664,23.529712677001953,36.787757873535156,47.38186264038086,16.19765853881836,10.584855079650879,3.777776002883911,18.799999237060547,11.0,47.62781524658203,11.0,6.275000095367432,37.40543746948242,39.130001068115234,33.27981948852539
2002-08-19,20.8799991607666,132.88999938964844,24.622058868408203,37.63636016845703,49.525699615478516,16.013925552368164,10.461774826049805,3.861109972000122,19.149999618530273,11.529999732971191,49.61432647705078,11.333330154418945,6.269999980926514,38.681190490722656,40.400001525878906,34.48258590698242
2002-08-20,20.274999618530273,131.0,23.431303024291992,40.26341247558594,48.624664306640625,16.0526065826416,10.476544380187988,3.7833330631256104,19.212499618530273,11.859999656677246,48.21892166137695,11.0,6.302999973297119,37.4752082824707,39.369998931884766,33.7370719909668
2002-08-21,20.575000762939453,142.4199981689453,23.913509368896484,40.30855178833008,49.859703063964844,16.168649673461914,10.520853042602539,3.688889980316162,19.375,11.739999771118164,51.358577728271484,10.703330039978027,6.36899995803833,37.604774475097656,39.650001525878906,34.47264862060547
2002-08-22,20.979999542236328,148.5,24.494125366210938,40.4168815612793,50.25584411621094,15.955903053283691,10.328848838806152,3.7666659355163574,20.0,11.699999809265137,51.106632232666016,10.706669807434082,6.460000038146973,38.20278549194336,39.650001525878906,33.69731140136719
2002-08-23,20.979999542236328,148.5,24.494125366210938,40.4168815612793,50.25584411621094,15.955903053283691,10.328848838806152,3.7666659355163574,20.0,11.699999809265137,51.106632232666016,10.706669807434082,6.460000038146973,36.97686767578125,39.650001525878906,33.66748809814453
